epoch,step,d_loss,g_loss,D_real,D_fake
12,40,1.375046,0.724385,0.491632,0.478877
12,41,1.358262,0.704607,0.511426,0.491484
12,42,1.362027,0.717009,0.523304,0.504415
12,43,1.344485,0.729427,0.519425,0.493457
12,44,1.324394,0.741286,0.521922,0.483913
12,45,1.331253,0.734387,0.525321,0.483016
12,46,1.348987,0.773425,0.528691,0.494349
12,47,1.365847,0.822094,0.486762,0.472193
12,48,1.363967,0.831955,0.460916,0.441717
12,49,1.412547,0.763153,0.434745,0.438076
13,1,1.397004,0.729186,0.467796,0.471200
13,2,1.403885,0.692069,0.480094,0.490638
13,3,1.403611,0.699368,0.506262,0.512700
13,4,1.378109,0.702227,0.512008,0.508142
13,5,1.370851,0.712885,0.515669,0.503395
13,6,1.377200,0.713383,0.514288,0.503723
13,7,1.386108,0.698822,0.499858,0.501487
13,8,1.382596,0.710785,0.507264,0.505799
13,9,1.388169,0.765937,0.492040,0.492658
13,10,1.384386,0.784997,0.472250,0.466619
13,11,1.365360,0.790262,0.467439,0.455352
13,12,1.350230,0.784562,0.471967,0.449575
13,13,1.335858,0.789860,0.484695,0.456810
13,14,1.336931,0.764358,0.489450,0.455284
13,15,1.381945,0.716518,0.490249,0.481490
13,16,1.383890,0.727608,0.511159,0.510538
13,17,1.391573,0.743033,0.499712,0.500458
13,18,1.356860,0.767003,0.516397,0.488170
13,19,1.362445,0.764585,0.487622,0.476947
13,20,1.369478,0.741810,0.508364,0.485603
13,21,1.412922,0.720771,0.494007,0.503586
13,22,1.421267,0.750923,0.493105,0.508565
13,23,1.376141,0.782624,0.479691,0.478791
13,24,1.377505,0.792190,0.466274,0.458114
13,25,1.388479,0.786834,0.464592,0.451688
13,26,1.343962,0.802025,0.482035,0.456558
13,27,1.308514,0.835717,0.498410,0.449295
13,28,1.357787,0.810860,0.478872,0.452312
13,29,1.349116,0.825737,0.478032,0.456793
13,30,1.358429,0.823381,0.476876,0.440549
13,31,1.304422,0.862237,0.472870,0.435932
13,32,1.312889,0.861930,0.467493,0.422522
13,33,1.286038,0.809889,0.484752,0.422226
13,34,1.306339,0.825255,0.515122,0.450660
13,35,1.333407,0.850234,0.499543,0.457297
13,36,1.346005,0.854184,0.470528,0.452893
13,37,1.419294,0.767357,0.431194,0.432958
13,38,1.399195,0.741257,0.473650,0.483409
13,39,1.385069,0.736322,0.498828,0.491715
13,40,1.373420,0.740050,0.512366,0.493848
13,41,1.361110,0.756295,0.507269,0.490909
13,42,1.377091,0.752717,0.501893,0.494616
13,43,1.392934,0.742370,0.493069,0.495045
13,44,1.398160,0.731935,0.487979,0.491001
13,45,1.397692,0.731216,0.497793,0.505373
13,46,1.358159,0.797555,0.518857,0.500339
13,47,1.355997,0.867744,0.476772,0.456576
13,48,1.283256,0.901928,0.484879,0.422486
13,49,1.310312,0.827976,0.501963,0.427905
14,1,1.311352,0.783108,0.550189,0.466955
14,2,1.374603,0.785855,0.536993,0.508048
14,3,1.311161,0.868958,0.516236,0.481065
14,4,1.417293,0.867470,0.433532,0.433709
14,5,1.431329,0.821224,0.434602,0.441158
14,6,1.396466,0.806663,0.451331,0.453745
14,7,1.363930,0.816344,0.448775,0.442369
14,8,1.344260,0.839602,0.472747,0.442607
14,9,1.365562,0.840230,0.496497,0.459163
14,10,1.385894,0.855640,0.482433,0.467947
14,11,1.383227,0.874539,0.444750,0.440601
14,12,1.397867,0.864909,0.428446,0.416589
14,13,1.380000,0.855016,0.429478,0.417928
14,14,1.379145,0.840309,0.436231,0.419068
14,15,1.375339,0.830135,0.440844,0.423644
14,16,1.344359,0.825942,0.458095,0.432209
14,17,1.349677,0.832488,0.456470,0.436211
14,18,1.345041,0.832413,0.466012,0.434459
14,19,1.366434,0.807862,0.453678,0.437756
14,20,1.352045,0.784931,0.474334,0.450810
14,21,1.404514,0.743206,0.455658,0.463177
14,22,1.403030,0.715071,0.478135,0.483465
14,23,1.372868,0.724130,0.507902,0.496252
14,24,1.362474,0.719508,0.509401,0.490490
14,25,1.338173,0.709868,0.524088,0.492769
14,26,1.335220,0.734772,0.551570,0.502142
14,27,1.347324,0.737623,0.528083,0.498477
14,28,1.344072,0.780109,0.537197,0.502991
14,29,1.373618,0.783302,0.496582,0.482646
14,30,1.369913,0.798242,0.471094,0.465057
14,31,1.394455,0.881688,0.452648,0.458810
14,32,1.393132,0.864629,0.412605,0.414460
14,33,1.397536,0.844164,0.419279,0.410076
14,34,1.399706,0.778689,0.437132,0.421346
14,35,1.362340,0.731487,0.478770,0.459271
14,36,1.362819,0.756661,0.500176,0.486135
14,37,1.364330,0.787648,0.487256,0.474823
14,38,1.350500,0.784396,0.476728,0.446659
14,39,1.350088,0.778970,0.469182,0.457117
14,40,1.397390,0.753342,0.465637,0.470928
14,41,1.398008,0.722197,0.474300,0.477731
14,42,1.393554,0.700683,0.490046,0.493439
14,43,1.388880,0.704956,0.500924,0.500198
14,44,1.367304,0.724791,0.513602,0.494626
14,45,1.359284,0.748430,0.507200,0.490021
14,46,1.353371,0.755749,0.500135,0.479174
14,47,1.344904,0.761145,0.491538,0.468120
14,48,1.353542,0.750918,0.495585,0.468951
14,49,1.350187,0.750160,0.496309,0.474314
15,1,1.364944,0.763182,0.488882,0.467540
15,2,1.353673,0.831170,0.484073,0.465827
15,3,1.346632,0.846188,0.458493,0.425537
15,4,1.367280,0.827132,0.449945,0.423218
15,5,1.342625,0.806606,0.467094,0.432503
15,6,1.352305,0.786937,0.461181,0.440223
15,7,1.334343,0.758437,0.485009,0.449072
15,8,1.348133,0.717588,0.489752,0.464468
15,9,1.358556,0.727511,0.514670,0.493689
15,10,1.339617,0.822268,0.507891,0.480963
15,11,1.336183,0.799690,0.464944,0.430826
15,12,1.364058,0.771733,0.470168,0.446791
15,13,1.356425,0.728203,0.493134,0.466294
15,14,1.347573,0.778826,0.514164,0.490690
15,15,1.369660,0.747403,0.475401,0.458205
15,16,1.344832,0.742499,0.496499,0.475607
15,17,1.352333,0.793789,0.503227,0.480566
15,18,1.348740,0.842183,0.480665,0.450833
15,19,1.382752,0.786984,0.437338,0.430786
15,20,1.373613,0.702698,0.465363,0.456516
15,21,1.365134,0.714707,0.524801,0.505183
15,22,1.365649,0.753009,0.516614,0.500583
15,23,1.353433,0.790957,0.499612,0.479874
15,24,1.345972,0.820297,0.481481,0.458101
15,25,1.346462,0.796903,0.465603,0.438113
15,26,1.334879,0.762781,0.479890,0.446267
15,27,1.334235,0.784501,0.499558,0.468099
15,28,1.351575,0.725665,0.489381,0.460851
15,29,1.353843,0.762358,0.515894,0.494205
15,30,1.350849,0.732303,0.502151,0.476433
15,31,1.372601,0.709376,0.505323,0.494556
15,32,1.372117,0.733381,0.514276,0.504869
15,33,1.379621,0.793009,0.508057,0.498834
15,34,1.351115,0.895087,0.469523,0.460527
15,35,1.349741,0.899042,0.414906,0.412605
15,36,1.474907,0.778868,0.386019,0.415412
15,37,1.414238,0.746392,0.464831,0.477663
15,38,1.369163,0.736847,0.497003,0.485669
15,39,1.343420,0.762715,0.529423,0.492008
15,40,1.317549,0.783073,0.551772,0.500570
15,41,1.343668,0.773926,0.525703,0.495590
15,42,1.393848,0.780302,0.499486,0.498253
15,43,1.414599,0.841912,0.461356,0.479593
15,44,1.430769,0.817000,0.422198,0.428789
15,45,1.418250,0.793041,0.429313,0.440686
15,46,1.387069,0.785370,0.443904,0.447248
15,47,1.387223,0.772029,0.454534,0.448226
15,48,1.347330,0.766474,0.490927,0.465668
15,49,1.348886,0.768040,0.493168,0.467261
16,1,1.350279,0.809312,0.498910,0.470423
16,2,1.346297,0.816870,0.469290,0.443309
16,3,1.344239,0.793682,0.470502,0.439338
16,4,1.318506,0.829186,0.476174,0.452112
16,5,1.327330,0.835593,0.475413,0.434947
16,6,1.311719,0.832795,0.487946,0.440955
16,7,1.339184,0.825440,0.480501,0.439337
16,8,1.403000,0.763674,0.448643,0.449478
16,9,1.410820,0.750268,0.467269,0.481054
16,10,1.395140,0.798771,0.480497,0.484336
16,11,1.390946,0.821854,0.469560,0.459965
16,12,1.354722,0.827408,0.447630,0.439489
16,13,1.375419,0.790834,0.450974,0.436290
16,14,1.361543,0.780398,0.482036,0.463672
16,15,1.358405,0.768903,0.475696,0.465147
16,16,1.378453,0.748556,0.478971,0.476562
16,17,1.410472,0.732413,0.474299,0.490180
16,18,1.420218,0.752712,0.481762,0.500506
16,19,1.421250,0.783341,0.463056,0.482531
16,20,1.384357,0.811455,0.454820,0.457607
16,21,1.396436,0.829479,0.440795,0.444745
16,22,1.352413,0.837620,0.435805,0.430312
16,23,1.357960,0.834854,0.440778,0.427095
16,24,1.383320,0.803586,0.435911,0.428020
16,25,1.368084,0.788800,0.444128,0.437609
16,26,1.376634,0.764685,0.451901,0.451142
16,27,1.373827,0.716421,0.470822,0.460016
16,28,1.368739,0.759023,0.497639,0.490278
16,29,1.400213,0.758953,0.464579,0.467276
16,30,1.370657,0.746284,0.478106,0.463702
16,31,1.359072,0.762966,0.489217,0.475678
16,32,1.398322,0.747003,0.461011,0.463463
16,33,1.379592,0.727994,0.480196,0.470730
16,34,1.377365,0.765221,0.497771,0.490212
16,35,1.376397,0.791966,0.478526,0.474853
16,36,1.380565,0.779477,0.450895,0.453319
16,37,1.383106,0.767746,0.461849,0.460737
16,38,1.396899,0.743876,0.455427,0.460811
16,39,1.396206,0.718637,0.473478,0.477783
16,40,1.399498,0.707958,0.488521,0.492643
16,41,1.392858,0.735056,0.497003,0.501319
16,42,1.381335,0.765761,0.484487,0.483029
16,43,1.360724,0.780198,0.470423,0.461470
16,44,1.382262,0.770322,0.460919,0.452679
16,45,1.382491,0.758418,0.465159,0.462120
16,46,1.377971,0.764468,0.472878,0.465549
16,47,1.384375,0.764856,0.465111,0.463749
16,48,1.381444,0.772391,0.467403,0.463970
16,49,1.371296,0.777206,0.466581,0.458050
17,1,1.367481,0.781312,0.464402,0.454610
17,2,1.383080,0.766330,0.457872,0.452959
17,3,1.356043,0.767899,0.471658,0.460645
17,4,1.377846,0.761352,0.467961,0.465819
17,5,1.378914,0.759246,0.474204,0.466725
17,6,1.372719,0.752441,0.468080,0.466748
17,7,1.378489,0.762707,0.471697,0.470237
17,8,1.364648,0.794525,0.462466,0.459668
17,9,1.389484,0.791259,0.449003,0.449508
17,10,1.412619,0.778544,0.437208,0.446461
17,11,1.385094,0.762299,0.457130,0.456764
17,12,1.378099,0.749237,0.466774,0.466330
17,13,1.356939,0.753431,0.475326,0.463854
17,14,1.380340,0.740828,0.477476,0.472150
17,15,1.377395,0.735992,0.484079,0.479688
17,16,1.365909,0.722474,0.497779,0.487245
17,17,1.405840,0.731052,0.478211,0.489897
17,18,1.411021,0.730612,0.474594,0.483880
17,19,1.383307,0.738891,0.481160,0.482686
17,20,1.412328,0.748956,0.466520,0.477593
17,21,1.375670,0.760416,0.468876,0.467510
17,22,1.374748,0.760361,0.469436,0.463171
17,23,1.372946,0.754979,0.473863,0.460821
17,24,1.356915,0.761782,0.480996,0.463839
17,25,1.345335,0.762333,0.480533,0.461567
17,26,1.332308,0.771719,0.491990,0.465459
17,27,1.354788,0.752352,0.485984,0.461116
17,28,1.338936,0.732040,0.506680,0.476057
17,29,1.380632,0.738205,0.508462,0.498385
17,30,1.370256,0.726318,0.506061,0.494262
17,31,1.409464,0.717824,0.484638,0.497015
17,32,1.433378,0.717334,0.472249,0.499417
17,33,1.404315,0.718853,0.481906,0.491469
17,34,1.374238,0.735663,0.493531,0.487878
17,35,1.356835,0.744470,0.499414,0.481066
17,36,1.363106,0.765508,0.496165,0.477141
17,37,1.382491,0.782477,0.474902,0.469710
17,38,1.375828,0.787883,0.465954,0.456105
17,39,1.388606,0.800711,0.460459,0.453151
17,40,1.374036,0.821224,0.444237,0.439563
17,41,1.396675,0.803805,0.433218,0.428790
17,42,1.394104,0.785547,0.440641,0.440601
17,43,1.417170,0.758549,0.450065,0.448789
17,44,1.379434,0.742278,0.468980,0.466508
17,45,1.389276,0.737998,0.473089,0.473044
17,46,1.380296,0.741637,0.479016,0.474402
17,47,1.376464,0.729809,0.481494,0.473609
17,48,1.365222,0.726551,0.489217,0.478666
17,49,1.378119,0.707768,0.492355,0.485642
18,1,1.371882,0.695718,0.506702,0.495556
18,2,1.383492,0.716550,0.510369,0.506055
18,3,1.373792,0.744413,0.496987,0.488803
18,4,1.402036,0.746612,0.473039,0.476372
18,5,1.385170,0.749675,0.478872,0.476333
18,6,1.373979,0.760592,0.471879,0.471032
18,7,1.377458,0.768312,0.466534,0.461876
18,8,1.381321,0.769448,0.461195,0.457514
18,9,1.381018,0.771885,0.463168,0.458235
18,10,1.370462,0.764948,0.468104,0.457837
18,11,1.365285,0.764857,0.470810,0.462306
18,12,1.354299,0.764190,0.473250,0.461126
18,13,1.349963,0.773547,0.473000,0.460745
18,14,1.358708,0.771919,0.472441,0.458780
18,15,1.346877,0.763905,0.479173,0.458785
18,16,1.389133,0.739804,0.471876,0.468513
18,17,1.389048,0.710370,0.489042,0.484869
18,18,1.421818,0.694903,0.481463,0.500904
18,19,1.401374,0.682639,0.501093,0.508259
18,20,1.410390,0.688619,0.500445,0.512257
18,21,1.396394,0.698840,0.504870,0.510139
18,22,1.384032,0.713304,0.500954,0.499780
18,23,1.368165,0.725650,0.503368,0.489625
18,24,1.365595,0.744559,0.491856,0.481754
18,25,1.360808,0.748639,0.494942,0.474926
18,26,1.347497,0.753824,0.493183,0.469558
18,27,1.360536,0.746733,0.486447,0.469945
18,28,1.355754,0.738075,0.512110,0.479322
18,29,1.376863,0.720538,0.509449,0.496309
18,30,1.430984,0.709693,0.499403,0.513547
18,31,1.408657,0.745681,0.490861,0.511843
18,32,1.422332,0.775952,0.463411,0.483358
18,33,1.410775,0.795351,0.444795,0.456324
18,34,1.389670,0.801401,0.443115,0.443248
18,35,1.381805,0.798536,0.447905,0.441731
18,36,1.384702,0.795735,0.449535,0.443473
18,37,1.382260,0.788851,0.455398,0.444787
18,38,1.369924,0.791288,0.459882,0.443888
18,39,1.336965,0.799430,0.464943,0.446888
18,40,1.401886,0.791926,0.453194,0.441423
18,41,1.346644,0.798778,0.466019,0.443615
18,42,1.355750,0.794853,0.465570,0.446733
18,43,1.371307,0.785788,0.466293,0.446811
18,44,1.365219,0.778252,0.469566,0.452588
18,45,1.378304,0.773316,0.465461,0.458118
18,46,1.382196,0.752211,0.471185,0.461082
18,47,1.381581,0.739932,0.475063,0.471823
18,48,1.395810,0.723397,0.474877,0.481219
18,49,1.387745,0.715637,0.484297,0.486406
19,1,1.385373,0.713507,0.491031,0.489997
19,2,1.382779,0.714814,0.494248,0.491813
19,3,1.372426,0.712711,0.495868,0.487877
19,4,1.381584,0.710159,0.494769,0.492205
19,5,1.384234,0.704570,0.497527,0.495379
19,6,1.378473,0.712680,0.507233,0.497858
19,7,1.367944,0.721096,0.505397,0.491088
19,8,1.382762,0.719928,0.488289,0.486658
19,9,1.381186,0.723719,0.489458,0.489546
19,10,1.395732,0.722013,0.483247,0.487667
19,11,1.394627,0.716794,0.485294,0.488465
19,12,1.376186,0.723608,0.488096,0.487571
19,13,1.396684,0.726875,0.482449,0.485983
19,14,1.399549,0.728206,0.479280,0.483112
19,15,1.386271,0.729301,0.485929,0.483489
19,16,1.389580,0.728346,0.481068,0.484138
19,17,1.383494,0.737678,0.485662,0.482192
19,18,1.376181,0.751165,0.481446,0.479050
19,19,1.367419,0.759447,0.473400,0.469789
19,20,1.373847,0.766024,0.472832,0.463567
19,21,1.386338,0.760855,0.466220,0.460236
19,22,1.393220,0.752560,0.468260,0.465190
19,23,1.389650,0.740043,0.467316,0.469667
19,24,1.374186,0.736838,0.479901,0.472760
19,25,1.380000,0.735333,0.480918,0.474860
19,26,1.384529,0.737175,0.479319,0.478704
19,27,1.372948,0.737007,0.483029,0.475627
19,28,1.387153,0.733959,0.477821,0.473763
19,29,1.368860,0.737138,0.480610,0.475871
19,30,1.371636,0.744634,0.480162,0.476066
19,31,1.373989,0.751105,0.477466,0.470925
19,32,1.368446,0.751333,0.475897,0.469475
19,33,1.382189,0.746759,0.472249,0.468289
19,34,1.379332,0.735455,0.476779,0.469758
19,35,1.387465,0.724159,0.478356,0.478009
19,36,1.381188,0.714667,0.487990,0.487550
19,37,1.392412,0.717150,0.491934,0.492856
19,38,1.388281,0.728202,0.489257,0.491393
19,39,1.390736,0.740392,0.477654,0.482001
19,40,1.385057,0.745115,0.470745,0.473256
19,41,1.394966,0.743132,0.467951,0.471965
19,42,1.390728,0.743442,0.467046,0.471560
19,43,1.395711,0.731314,0.468089,0.471372
19,44,1.389809,0.730104,0.473873,0.478164
19,45,1.380449,0.730221,0.475625,0.478623
19,46,1.381795,0.732890,0.477488,0.477413
19,47,1.387562,0.731116,0.477184,0.475731
19,48,1.393623,0.728046,0.478005,0.478243
19,49,1.384362,0.724516,0.480958,0.481234
20,1,1.381688,0.727691,0.483675,0.481984
20,2,1.385866,0.726928,0.480319,0.483205
20,3,1.383380,0.723731,0.480876,0.481200
20,4,1.390104,0.724359,0.479322,0.481161
20,5,1.378799,0.726261,0.483530,0.481326
20,6,1.380334,0.721376,0.484830,0.482560
20,7,1.383674,0.717903,0.484469,0.484114
20,8,1.385321,0.716457,0.484910,0.486277
20,9,1.381131,0.713354,0.490598,0.487916
20,10,1.387552,0.711571,0.487693,0.490589
20,11,1.388505,0.715621,0.487657,0.489697
20,12,1.394757,0.724980,0.482806,0.489589
20,13,1.387026,0.732364,0.479216,0.482634
20,14,1.389587,0.733086,0.477400,0.477738
20,15,1.383666,0.735576,0.475351,0.475336
20,16,1.374090,0.739012,0.475052,0.474271
20,17,1.371729,0.737392,0.474359,0.473989
20,18,1.385608,0.738965,0.472413,0.472974
20,19,1.389733,0.739429,0.470125,0.473152
20,20,1.390176,0.732708,0.471914,0.473359
20,21,1.376179,0.731176,0.478125,0.475292
20,22,1.385217,0.722848,0.480502,0.477963
20,23,1.380132,0.718277,0.485980,0.483366
20,24,1.385334,0.717123,0.488112,0.488104
20,25,1.392051,0.721835,0.490412,0.491753
20,26,1.388851,0.731064,0.484876,0.485979
20,27,1.375823,0.742332,0.477984,0.479275
20,28,1.381037,0.748348,0.474193,0.470963
20,29,1.377954,0.752379,0.469941,0.466683
20,30,1.375883,0.755740,0.467801,0.464396
20,31,1.366676,0.759659,0.467137,0.464984
20,32,1.395992,0.757013,0.461824,0.460867
20,33,1.382472,0.751627,0.465057,0.463771
20,34,1.368692,0.755196,0.465131,0.465704
20,35,1.381130,0.752772,0.463327,0.466598
20,36,1.395060,0.745655,0.464402,0.466920
20,37,1.393908,0.737615,0.467508,0.470086
20,38,1.384741,0.731781,0.473795,0.474724
20,39,1.374702,0.728076,0.480194,0.477620
20,40,1.373076,0.726130,0.482108,0.479145
20,41,1.367117,0.719272,0.490855,0.480183
20,42,1.359279,0.703321,0.502446,0.486374
20,43,1.362476,0.682003,0.515801,0.499775
20,44,1.394891,0.672755,0.524293,0.524314
20,45,1.409600,0.680913,0.514247,0.524865
20,46,1.405411,0.702881,0.505743,0.515531
20,47,1.395811,0.721475,0.493608,0.497932
20,48,1.387099,0.740052,0.484315,0.485345
20,49,1.380855,0.755006,0.472622,0.474055
21,1,1.371998,0.768324,0.468855,0.462054
21,2,1.391509,0.771128,0.465778,0.456725
21,3,1.378810,0.765698,0.464903,0.458185
21,4,1.370943,0.767137,0.466282,0.458118
21,5,1.368115,0.767359,0.468357,0.458542
21,6,1.367419,0.770190,0.466374,0.456762
21,7,1.365401,0.768903,0.465992,0.459646
21,8,1.377796,0.767393,0.463658,0.458278
21,9,1.384388,0.757530,0.462574,0.462098
21,10,1.396219,0.747438,0.465479,0.466836
21,11,1.388265,0.736876,0.467788,0.472503
21,12,1.406721,0.730054,0.468171,0.476185
21,13,1.394692,0.726545,0.472881,0.478877
21,14,1.394822,0.721874,0.476726,0.482388
21,15,1.391979,0.718069,0.480311,0.484215
21,16,1.385807,0.715881,0.485134,0.485720
21,17,1.383687,0.712539,0.487718,0.487184
21,18,1.377737,0.712217,0.493679,0.488663
21,19,1.374557,0.711057,0.495713,0.489300
21,20,1.373690,0.710035,0.499424,0.490680
21,21,1.369942,0.708847,0.502704,0.492392
21,22,1.362888,0.708301,0.510659,0.494747
21,23,1.365582,0.713486,0.504584,0.493094
21,24,1.378742,0.721910,0.497567,0.494299
21,25,1.367432,0.723323,0.500916,0.489410
21,26,1.374423,0.722072,0.496172,0.487353
21,27,1.377562,0.716654,0.495063,0.491971
21,28,1.395027,0.720867,0.487148,0.493888
21,29,1.392939,0.736660,0.483552,0.489682
21,30,1.385149,0.749299,0.479431,0.478783
21,31,1.386892,0.752979,0.470963,0.471819
21,32,1.391960,0.756404,0.466234,0.466908
21,33,1.381143,0.754640,0.467856,0.464728
21,34,1.373945,0.762426,0.466460,0.464882
21,35,1.364791,0.768941,0.462941,0.463401
21,36,1.388289,0.768284,0.457604,0.459269
21,37,1.371731,0.772963,0.460060,0.459504
21,38,1.383830,0.774262,0.455973,0.457088
21,39,1.388046,0.769304,0.455992,0.456454
21,40,1.388518,0.764416,0.457236,0.457281
21,41,1.377957,0.762717,0.457930,0.459608
21,42,1.401382,0.754525,0.459696,0.461366
21,43,1.407923,0.743880,0.465733,0.464417
21,44,1.375661,0.739614,0.473419,0.470815
21,45,1.377254,0.736416,0.476214,0.473821
21,46,1.369734,0.735396,0.481609,0.475531
21,47,1.368741,0.731545,0.485274,0.476291
21,48,1.360872,0.725224,0.494816,0.478704
21,49,1.350842,0.716076,0.505721,0.482827
22,1,1.355155,0.698636,0.518900,0.493117
22,2,1.359271,0.693461,0.527687,0.506140
22,3,1.383719,0.703576,0.519161,0.511457
22,4,1.392382,0.715370,0.499660,0.505483
22,5,1.385009,0.722304,0.492542,0.491689
22,6,1.385660,0.728590,0.484843,0.483608
22,7,1.375132,0.735617,0.485853,0.481045
22,8,1.378727,0.744274,0.479673,0.476947
22,9,1.372051,0.754203,0.470942,0.471766
22,10,1.386224,0.760251,0.465830,0.462878
22,11,1.388541,0.761755,0.461073,0.459799
22,12,1.382634,0.762366,0.464609,0.462308
22,13,1.386420,0.761329,0.462879,0.460893
22,14,1.386981,0.759182,0.464218,0.459971
22,15,1.390151,0.750828,0.463880,0.462667
22,16,1.384239,0.745025,0.471002,0.468882
22,17,1.374126,0.741486,0.473152,0.469714
22,18,1.376631,0.742103,0.474691,0.473119
22,19,1.391071,0.741022,0.474020,0.472777
22,20,1.389316,0.743202,0.474500,0.473391
22,21,1.376815,0.741573,0.477218,0.471607
22,22,1.366792,0.746022,0.477666,0.470075
22,23,1.388258,0.748835,0.473316,0.471042
22,24,1.386860,0.744730,0.473765,0.471063
22,25,1.372988,0.748740,0.474770,0.471820
22,26,1.387699,0.750294,0.468017,0.468816
22,27,1.375914,0.760042,0.468018,0.466323
22,28,1.380038,0.762398,0.466104,0.463227
22,29,1.378735,0.764741,0.464478,0.461353
22,30,1.380023,0.768123,0.459762,0.457649
22,31,1.383935,0.770443,0.459122,0.456235
22,32,1.374254,0.765630,0.461047,0.457228
22,33,1.388188,0.764860,0.459909,0.457035
22,34,1.377965,0.761783,0.461235,0.461056
22,35,1.378246,0.760129,0.463684,0.460793
22,36,1.385219,0.756105,0.463744,0.462320
22,37,1.385901,0.750913,0.467019,0.465793
22,38,1.378316,0.745107,0.468938,0.467793
22,39,1.381729,0.744138,0.469964,0.469374
22,40,1.389247,0.738638,0.472329,0.469330
22,41,1.381639,0.728673,0.478690,0.473721
22,42,1.379487,0.714748,0.482885,0.481045
22,43,1.389621,0.705194,0.492840,0.491258
22,44,1.387982,0.700119,0.498901,0.498593
22,45,1.396097,0.709012,0.495785,0.501748
22,46,1.392283,0.721000,0.492162,0.495147
22,47,1.389138,0.742689,0.481819,0.486056
22,48,1.370709,0.755477,0.476058,0.471038
22,49,1.383243,0.759934,0.470912,0.464355
23,1,1.366306,0.764657,0.468432,0.462572
23,2,1.370503,0.767218,0.469121,0.461197
23,3,1.374375,0.765285,0.467060,0.460180
23,4,1.376636,0.767744,0.466147,0.462516
23,5,1.373404,0.761478,0.467861,0.459839
23,6,1.377590,0.756590,0.466645,0.461578
23,7,1.364978,0.758212,0.465961,0.462752
23,8,1.382524,0.757270,0.467236,0.464007
